CLM_NBR, CLM_BR_NBR_OLD, CLM_BR_NBR_NEW
387109060,  28242766, 25613528
387109074,  28242793, 28897523
387051799,  28137814, 28897559
385806133,  27428884, 28897574
387109060,  25613528, 28897707
387051810,  28137821, 27934193
387109038,  28242720, 28897586
385759303,  27429769, 28897719
387051792,  28137808, 28897691
387051817,  28137824, 27995303
387051813,  28137823, 28898029
385806127,  26355520, 28898110
387109097,  28242833, 28898048
387109083,  28242816, 28898130
387051840,  28137845, 27916794
387084104,  28182164, 28898241
387109044,  28242734, 28898252
387051841,  28137847, 28898264
387109081,  28242813, 28898232
387095696,  28211592, 28898376
387095693,  28211591, 28898430
387481670,  28799979, 28898433
387051844,  28137850, 27782971
387051847,  28137853, 28898643
387109078,  28242798, 28898681
385758032,  26302502, 28898779
385785641,  27431172, 28898950
387109082,  28242815, 28899129
387084141,  28182213, 28899123
387328487,  28557015, 28899138
385785647,  27431620, 28899258
387051854,  28137859, 28899342
387185605,  28327168, 28899415
387084145,  28182220, 28899436
385785658,  27431597, 28899445
387088470,  28194571, 28899539
387084136,  28182201, 28899556
387084153,  28182229, 28899619
387084123,  28182186, 28899657
387051871,  28137881, 27872659
387051873,  28137885, 28899859
385758069,  23882334, 28899933
387051884,  28137901, 27857129
387084160,  28182244, 28899761
387109087,  28242823, 28900006
387185681,  28327210, 28899955
387051878,  28137892, 27005444
387481670,  28898433, 28900122
387051882,  28137898, 28900154
386099824,  27403659, 28899817
385785685,  27432168, 28900191
387185686,  28327212, 28900393
385758084,  27432197, 28900452
387328481,  28557007, 28900443
387051885,  28137904, 27491006
385758094,  24665174, 28900566
387079669,  28865480, 28900632
387051886,  28137907, 27490998
385785568,  26347141, 25944214
387084176,  27305689, 28900657
387185693,  28327216, 28900680
387051891,  28137911, 28900681
385806215,  27432547, 28900758
387185680,  28327208, 28900827
387051893,  28137913, 27827191
387084181,  28182277, 28900939
387084177,  27655205, 28900964
387088578,  28194819, 28901054
387051898,  28137917, 27775477
385806209,  26355545, 28901096
385806240,  27432849, 28900811
387051895,  28137915, 28901204
387051907,  28160327, 28901266
387185698,  28327219, 28901256
387084191,  28182287, 28901296
387084187,  28182279, 28901145
387088580,  28194820, 28901347
387051911,  28137934, 27854366
387185694,  28327217, 28901359
387051916,  28137937, 27895859
387051909,  28137932, 28901442
387051920,  28137941, 27905081
385806253,  27433035, 28901612
387051908,  28137930, 28901613
385806282,  27450665, 28901634
385806274,  24337289, 28901691
385758152,  25074772, 28901967
387051932,  28137954, 28902040
387481669,  28799977, 28902196
385758169,  24786195, 28902224
385930754,  26524313, 28902348
387051925,  28137951, 27869367
385758190,  27435243, 28902448
387051940,  28160324, 27772638
387051951,  28137970, 27801683
385806302,  27435436, 28902577
387051946,  28137967, 27923347
387088605,  28194868, 28902702
385785778,  25999910, 28902725
387051943,  28137964, 28902812
387051962,  28137981, 28902815
387051966,  28137983, 26796782
385806305,  27435498, 28902926
385785776,  26347330, 28902630
387088618,  28194898, 28903161
387051970,  28137989, 28903366
387048498,  28080771, 28070942
385806319,  26355600, 28903654
387090000,  24712323, 28903846
387048541,  28081247, 28071000
385806362,  26355619, 28903998
387048490,  27216217, 28904083
385806375,  26355623, 28904125
387048609,  27957991, 27941650
385806377,  27436048, 28904205
387084188,  28182281, 28904162
387090008,  28198147, 28904244
387095705,  28211603, 28140031
387225230,  28412391, 25705718
387088630,  28194920, 28904416
387109103,  28242845, 28904439
385817042,  24692251, 28904523
385806393,  27436545, 28904532
387088633,  28194923, 28904646
385817036,  27436284, 28904738
387481667,  28799975, 28904752
387109107,  28242849, 28904765
387109119,  28242882, 28904645
387109117,  28242877, 28904923
387095724,  28211628, 28904944
385759530,  26304769, 28905105
387068018,  24463903, 28905165
387109123,  28242892, 28905420
385785813,  27438232, 28905548
387109130,  28242905, 28905608
387079552,  28168934, 28905794
387109138,  28242926, 28905838
385758212,  27438361, 28905848
387109131,  28242914, 28905992
387095722,  28211622, 28906057
384614977,  27438242, 28906117
385785826,  25656557, 28906157
387481668,  28799976, 28906235
385758245,  27439220, 28906250
387109127,  28242898, 28906266
385785848,  24465770, 28906226
387109143,  28242938, 28906332
387109134,  28242918, 28906447
385758274,  25052752, 28906674
387109147,  28242955, 28906724
387095755,  28211684, 28906686
385806419,  27440636, 28906832
387095750,  28019561, 28906865
387109151,  27410356, 28906879
387541708,  27651022, 28906978
385806422,  27440690, 28907088
387109150,  28242960, 28907275
386611784,  26247808, 28907413
385806423,  27440680, 28907183
385806436,  27440933, 28907444
387088637,  28194930, 28907478
385806445,  27440878, 28907489
387095776,  28211716, 28907544
387095789,  28211732, 28907642
387095774,  28211712, 28907658
387095780,  28211719, 28907793
385806441,  27440916, 28907807
387088650,  28194969, 28907930
385806440,  27440839, 28907936
387527644,  28820163, 28907864
387067540,  28155521, 28907959
387185720,  25949414, 28908066
387095759,  28211688, 28908124
387084205,  27019782, 28908143
387185723,  25781500, 28908016
385817144,  24481698, 28908260
387185717,  28327232, 28908271
387185727,  28327235, 28908367
387185704,  28327222, 28908324
386894002,  27371020, 28908406
387185707,  28327223, 28908418
387088694,  28195046, 28908431
387218479,  28398987, 26552451
387185731,  27076518, 28908587
387089518,  28196912, 28908636
387185728,  28327236, 28908590
387084209,  28182316, 28908863
385806497,  24786236, 28908941
387084210,  28182317, 28908938
387185730,  26678364, 28909148
387542643,  27629713, 28909219
387058382,  27246492, 27239779
385817101,  25045984, 28909231
385817175,  26356598, 28909670
385817174,  26356597, 28909683
387218358,  28398771, 28910048
385817118,  26356580, 28910076
387084224,  28182338, 28910103
385722332,  26097892, 28910249
387084216,  28182330, 28910292
385722336,  26228089, 26102754
385723680,  27442668, 28910328
385817177,  27442217, 28910521
387185753,  28327248, 28910599
385785907,  27442970, 28910757
385758301,  27450673, 28910835
385817165,  27442645, 28911000
385758309,  25775812, 28911036
385758306,  25870344, 28911063
385758330,  27443513, 28911166
385785918,  25963972, 28911167
385785968,  25994857, 28911403
385785913,  25926817, 28911396
385806326,  27435598, 28911409
385785950,  25872480, 28911413
385758369,  27443868, 28911492
387185788,  28327263, 28911936
385785975,  26052173, 28911956
385785979,  26347510, 28912006
387481671,  28799983, 28912304
387328478,  28557005, 28912513
385806554,  25171995, 28912620
385758340,  26302999, 28912700
387217702,  28397588, 28912797
387067808,  28155725, 28912661
387335470,  27996848, 27996849
385806533,  25014169, 28912875
385806534,  25112608, 28912878
385817173,  27442109, 28913013
385806507,  24891599, 28913012
385817216,  27446009, 28913048
385806568,  26355680, 28913174
385817227,  27446174, 28913193
385817241,  27446361, 28913406
387544630,  27201708, 00000000
385817261,  25121628, 28913422
385817254,  27446523, 28913482
387544685,  26931797, 00000000
385723765,  27446960, 28913638
385817282,  27447033, 28913746
385817229,  27446256, 28913807
385723739,  26230126, 28913912
385758484,  27447983, 28914073
385817287,  27447072, 28914059
385817265,  26356638, 28913996
387335473,  28572559, 28914324
385806601,  24818722, 28914368
385758441,  27447769, 28914380
385817300,  27448301, 28914436
385806625,  24537607, 28914486
387328489,  28557020, 28914670
385806625,  28914486, 28914710
385817302,  27448433, 28914737
387225245,  28412433, 28914681
385804016,  27449015, 28914807
387335484,  28648817, 28914840
387328479,  28557002, 28914887
385806322,  27450670, 28914993
385817268,  27450669, 28915110
385804003,  27448712, 28915121
385765915,  27450664, 28915169
387146240,  28312610, 28915284
385758423,  26303108, 28915385
387146231,  28312600, 28915391
387146246,  28312617, 28915467
387141245,  28305331, 28915405
387068722,  28156658, 28915556
385758497,  26303212, 28915722
387146241,  28312611, 28915691
387146247,  28312620, 28915485
386103310,  26816734, 28916028
387146255,  28312630, 28916201
387051892,  28137912, 27800537
387146263,  28312643, 28916476
387146266,  28312644, 28916564
387146278,  28312676, 28916669
387146276,  28312670, 28916736
387335485,  28572582, 28917025
387146299,  28312698, 28917143
387146291,  28312687, 28917430
387146298,  28312697, 28917946
387146294,  28312692, 28917746
387328473,  28556995, 28918045
387140145,  28303758, 28918134
387328473,  28918045, 28556995
387132541,  28291542, 28918267
385965385,  25667462, 28918209
387348688,  28599034, 28918248
387146288,  28312683, 28918340
387132546,  28291548, 28918088
387132552,  28291556, 28918616
387132553,  28291557, 28918768
387132551,  28291555, 28918981
387328497,  28557035, 26956548
387132560,  28291564, 28919127
386103367,  26816813, 24012346
387132550,  28291553, 28919199
386103367,  24012346, 28919248
386103373,  26816821, 28919358
387132571,  28291586, 28919486
387335487,  28572584, 27916627
387132578,  27118137, 28919730
387335493,  28572600, 27884764
387132586,  28291617, 28919892
387549641,          , 28920081
387046470,  28080687, 28070797
387449661,  28743719, 28920212
387146305,  28312704, 28920288
387335515,  27986073, 28920290
387146308,  28312708, 28920440
387146316,  28312719, 28920515
387080014,  28169282, 28920272
386102072,  26815200, 28920706
387146297,  28102323, 28920733
386102080,  26815217, 28920821
386102082,  26815219, 28920762
387185789,  28494709, 28920845
386102086,  26815225, 28920906
387133000,  28292336, 28920974
387080021,  28169292, 28920986
386574550,  25263461, 28921122
387335541,  28572688, 27918860
386102091,  26815235, 28921425
386102090,  26815233, 28921531
387068893,  28157161, 28921501
386102075,  26815206, 28921856
387133014,  28292363, 28921916
387080034,  28169305, 28921979
387133020,  28292372, 28922075
387146324,  28312736, 28922195
387225234,  28412400, 25704547
387080039,  28169308, 28922308
387185789,  28920845, 28922272
385942765,  25130968, 28922312
387335644,  28572867, 28057339
387146339,  28312749, 28922559
387452649,  28749055, 24027865
387146342,  27359920, 28922753
387146345,  28312753, 28922913
387133030,  28292392, 28923174
387079340,  26963041, 28923055
387146359,  28312765, 28923253
387146357,  28312764, 28923264
387146353,  28312762, 28923419
387146351,  28312758, 28923427
387335677,  28572911, 27847413
387335666,  28572900, 27874161
387146360,  28312766, 28923551
386102085,  26815222, 28923475
387146369,  28312775, 28923586
387146348,  28321247, 28923685
387335685,  28572932, 27839869
387335693,  28572949, 28002413
387335696,  28572951, 27880843
387190261,  27184242, 28923441
387335697,  28572953, 28068777
387369002,  28631972, 28924323
387116534,  28260926, 28924331
387369023,  28632005, 28924508
387146371,  28312779, 28924546
387449655,  28743714, 28924568
387369039,  28632024, 28924815
387369060,  28632049, 28924943
387369054,  28632042, 28924945
387032019,  28093163, 27149576
387116568,  28260977, 28925203
387032041,  28093186, 27810573
387032024,  28093166, 27520127
387116576,  28260990, 28925403
387032020,  28093164, 28925457
387449636,  28743680, 28925429
386912117,  26224576, 28925384
387116578,  27862940, 28925581
387032057,  28093202, 27442029
387044030,  28119856, 28925605
387032058,  28093203, 28925752
387116592,  28261022, 28925830
387032067,  28093215, 28925949
387032069,  28093218, 28926141
387032065,  28093211, 28926121
386102115,  26815269, 28926363
387032072,  28093226, 28926390
387132609,  28291645, 28926465
386102027,  26815147, 28926520
387032086,  28093238, 26634925
387140232,  28303893, 27554567
387555641,          , 28926834
387032062,  28093210, 27039945
387032079,  28093233, 27083659
387218020,  28398131, 28926919
387140247,  27693105, 28927204
387132631,  28291690, 28927357
387117005,  28261699, 28927377
387217529,  28397264, 28927452
386102129,  26815293, 28927663
387140261,  28064146, 28927734
387140272,  28303940, 28927827
387117016,  27534180, 28927932
387217695,  28397570, 28928065
387132643,  28291710, 28928048
387140267,  28303937, 28928093
387140273,  28303943, 28928175
387132661,  28291744, 28928261
387140278,  28303951, 28928186
387032104,  28093256, 27205965
387140286,  28303962, 28928572
387132643,  28928048, 28928567
387132672,  27807098, 28928817
387032114,  28093263, 27888018
387032129,  28093291, 27850300
387132687,  28291774, 28929078
387032111,  28093260, 28928987
387046768,  27658085, 28929082
387140298,  28303983, 28929074
387032144,  28093313, 27829748
387132691,  27811168, 28929358
387032147,  28093315, 27533067
387032151,  28093316, 25554285
387058771,  28151376, 28038243
387140294,  28303969, 28929518
387117050,  28261782, 28929606
387132661,  28928261, 28929568
387328632,  28557318, 27282994
387140297,  28303981, 28929903
387140296,  28303977, 28929852
387058778,  28151383, 27585022
387032159,  28093324, 26388677
387058774,  28151381, 28929934
387056116,  27817057, 28930014
387032161,  28093327, 28930188
387117080,  28261833, 28930248
387116612,  28261049, 28930264
387032163,  28093330, 26816903
387058781,  28151384, 28930320
387116640,  28261108, 28930328
387032164,  28093334, 26526492
387058783,  28151385, 28010271
387140250,  28303917, 28930495
387058784,  28151386, 27847344
387124286,  28275421, 28930541
387089343,  26417809, 28930663
387116650,  28261139, 28930683
387124294,  28275437, 28930765
387058786,  28151387, 28930894
387044143,  28119974, 28931010
387140309,  28303993, 28931141
387058790,  28151388, 26967920
387116658,  28261152, 28931241
386274509,  27893282, 28931274
387032172,  28093344, 28931351
387032167,  28093339, 26858202
387032174,  28093346, 28931520
